timestamp,dpid,table_id,in_port,eth_src,eth_dst,ip_src,ip_dst,eth_type,ip_proto,src_port,dst_port,n_packets,n_bytes,duration_sec,entry_type,throughput_bps,priority_label
2025-11-24 15:24:58,1,0,2,91:8b:cf:dd:e2:4b,1b:30:1d:46:88:08,10.0.0.208,10.0.0.36,2048,6,36090,443,308,171353,1.294,flow_stats,1059183.985,0
2025-11-24 15:24:58,1,0,1,49:8c:b9:a2:9c:25,94:01:a9:e8:c1:4d,10.0.0.42,10.0.0.230,2048,6,35073,80,1665,889405,4.497,flow_stats,1582255.779,0
2025-11-24 15:24:58,1,0,1,04:89:9f:e9:84:0c,76:e0:2d:38:10:fb,10.0.0.75,10.0.0.159,2048,6,35072,80,2136,1245146,2.757,flow_stats,3613125.083,0
2025-11-24 15:24:58,1,0,3,3b:74:01:16:06:7d,17:f1:ba:c4:4c:5b,10.0.0.239,10.0.0.246,2048,17,38004,53,1,486,0.481,flow_stats,8088.922,0
2025-11-24 15:24:58,1,0,1,07:de:e8:fd:3c:72,68:61:88:93:fd:c3,10.0.0.34,10.0.0.111,2048,6,39026,8080,6,2392,19.499,flow_stats,981.363,0
2025-11-24 15:24:58,1,0,2,eb:13:cc:dd:0d:6e,5c:0c:a8:32:95:d3,10.0.0.206,10.0.0.8,2048,6,35093,80,2172,1363927,3.576,flow_stats,3051587.563,0
2025-11-24 15:24:58,1,0,3,5d:b1:59:f0:71:ab,e9:65:7f:32:71:7e,10.0.0.6,10.0.0.240,2048,6,37061,5222,74,41725,5.091,flow_stats,65565.472,0
2025-11-24 15:24:58,1,0,3,1e:2e:3b:be:00:5b,ed:37:2c:a1:5f:da,10.0.0.21,10.0.0.192,2048,6,37005,5222,95,51607,3.943,flow_stats,104711.678,0
2025-11-24 15:24:58,1,0,2,2f:1c:ff:5a:72:98,ec:c5:89:d4:24:5d,10.0.0.175,10.0.0.97,2048,6,37011,5222,61,39209,2.664,flow_stats,117734.961,0
2025-11-24 15:24:58,1,0,3,b7:6a:e7:9d:ed:87,3d:2e:50:9b:14:6e,10.0.0.214,10.0.0.220,2048,6,35041,80,2102,1383335,7.029,flow_stats,1574489.851,0
2025-11-24 15:24:58,1,0,2,04:69:8b:d0:eb:b2,98:23:4a:7a:d9:31,10.0.0.12,10.0.0.20,2048,6,37031,5222,233,164696,0.699,flow_stats,1886205.66,0
2025-11-24 15:24:58,1,0,1,b1:70:0c:98:5b:dd,fb:42:62:66:06:fa,10.0.0.218,10.0.0.104,2048,6,39014,8080,4,1952,8.098,flow_stats,1928.444,0
2025-11-24 15:24:58,1,0,1,c3:d2:d5:fc:1f:cd,6d:77:2e:33:23:dc,10.0.0.179,10.0.0.24,2048,6,35013,80,1821,1036208,5.488,flow_stats,1510567.325,0
2025-11-24 15:24:58,1,0,2,b9:d7:f7:00:eb:33,01:b1:cf:a6:fb:92,10.0.0.215,10.0.0.221,2048,17,42024,27015,599,470254,0.844,flow_stats,4459828.067,1
2025-11-24 15:24:58,1,0,3,75:f6:1f:6e:32:f9,a2:9d:74:08:5f:e2,10.0.0.76,10.0.0.211,2048,6,36009,443,282,175730,2.504,flow_stats,561373.166,0
2025-11-24 15:24:58,1,0,3,74:a4:bd:19:bb:9e,57:c0:15:14:f0:1b,10.0.0.105,10.0.0.54,2048,6,37030,5222,246,159795,2.537,flow_stats,503874.467,0
2025-11-24 15:24:58,1,0,2,ee:d6:f3:90:0c:87,4c:0b:f5:d7:ef:b5,10.0.0.21,10.0.0.79,2048,17,42076,27015,583,517825,1.561,flow_stats,2654145.374,1
2025-11-24 15:24:58,1,0,2,57:de:21:3c:49:42,61:62:c1:bf:a2:db,10.0.0.251,10.0.0.163,2048,6,35031,80,1145,902426,5.446,flow_stats,1325518.661,0
2025-11-24 15:24:58,1,0,2,e7:4d:a9:25:5d:ad,e8:dd:0a:cd:96:03,10.0.0.160,10.0.0.213,2048,17,38049,53,13,4207,0.433,flow_stats,77772.556,0
2025-11-24 15:24:58,1,0,2,9e:68:8b:d1:05:d4,d3:c1:8e:61:f9:81,10.0.0.154,10.0.0.3,2048,17,38080,53,15,5247,0.688,flow_stats,61048.62,0
2025-11-24 15:24:58,1,0,3,e5:a8:d4:e7:32:af,18:7f:1b:bd:ce:e8,10.0.0.143,10.0.0.16,2048,6,35058,80,2612,1632731,6.08,flow_stats,2148317.683,0
2025-11-24 15:24:58,1,0,2,eb:b9:bb:3a:9e:22,d9:88:51:67:01:42,10.0.0.215,10.0.0.156,2048,6,35040,80,2180,1273184,1.19,flow_stats,8558421.2,0
2025-11-24 15:24:58,1,0,3,34:0b:d6:35:c3:c2,2f:08:1e:43:51:80,10.0.0.35,10.0.0.205,2048,6,36094,443,240,150043,2.457,flow_stats,488498.135,0
2025-11-24 15:24:58,1,0,1,76:a3:0b:e1:6e:83,89:46:25:43:38:9a,10.0.0.112,10.0.0.223,2048,6,37100,5222,114,69743,3.35,flow_stats,166554.24,0
2025-11-24 15:24:58,1,0,2,15:4d:1a:9a:9d:df,c8:ce:ba:98:25:4b,10.0.0.119,10.0.0.48,2048,17,41076,8000,903,838817,1.658,flow_stats,4047285.076,1
2025-11-24 15:24:58,1,0,2,6d:67:8a:8b:46:37,7a:7c:19:73:77:1a,10.0.0.26,10.0.0.106,2048,6,35042,80,1393,950250,4.502,flow_stats,1688609.887,0
2025-11-24 15:24:58,1,0,1,a3:2c:0c:ad:8f:6a,49:fd:3a:cd:67:1d,10.0.0.226,10.0.0.166,2048,6,35089,80,1809,942395,1.717,flow_stats,4390278.013,0
2025-11-24 15:24:58,1,0,2,1b:0d:cb:2a:35:86,4f:2b:c7:9e:75:7e,10.0.0.189,10.0.0.73,2048,6,39056,8080,9,3207,6.229,flow_stats,4119.05,0
2025-11-24 15:24:58,1,0,1,ed:4c:54:e2:cb:7a,a3:50:ec:18:e4:a3,10.0.0.172,10.0.0.124,2048,17,40013,5004,1049,966153,1.465,flow_stats,5274290.74,1
2025-11-24 15:24:58,1,0,2,e3:93:29:9a:16:bc,f1:2b:ff:ac:62:4d,10.0.0.33,10.0.0.183,2048,17,38063,53,5,1962,0.911,flow_stats,17232.852,0
2025-11-24 15:24:58,1,0,2,08:5e:5e:4c:1f:e3,bf:ac:0b:cd:35:ea,10.0.0.198,10.0.0.156,2048,6,39004,8080,3,1318,5.452,flow_stats,1934.112,0
2025-11-24 15:24:58,1,0,2,a5:76:79:35:59:c4,d7:20:1f:80:3a:13,10.0.0.217,10.0.0.192,2048,6,39009,8080,3,1321,7.54,flow_stats,1401.501,0
2025-11-24 15:24:58,1,0,3,7c:ea:14:27:a7:be,13:4b:33:c3:28:ac,10.0.0.238,10.0.0.164,2048,6,39095,8080,3,1301,11.792,flow_stats,882.612,0
2025-11-24 15:24:58,1,0,3,14:44:33:c0:50:08,f9:29:03:03:5b:2d,10.0.0.181,10.0.0.167,2048,17,42075,27015,512,433946,1.158,flow_stats,2998240.011,1
2025-11-24 15:24:58,1,0,2,8f:29:08:e7:dc:a8,6f:a8:17:c6:f1:69,10.0.0.147,10.0.0.107,2048,6,35026,80,1659,995216,7.301,flow_stats,1090567.777,0
2025-11-24 15:24:58,1,0,3,5f:cd:b5:04:33:dc,fb:65:2b:4e:d2:3f,10.0.0.234,10.0.0.125,2048,6,35000,80,1856,1041299,4.638,flow_stats,1796290.936,0
2025-11-24 15:24:58,1,0,1,e2:01:6a:b9:1a:79,c1:11:ab:a0:56:9b,10.0.0.35,10.0.0.162,2048,6,37036,5222,197,111181,4.359,flow_stats,204039.765,0
2025-11-24 15:24:58,1,0,3,c6:37:a7:89:0c:43,9c:86:97:61:83:a3,10.0.0.118,10.0.0.123,2048,6,39052,8080,1,389,10.071,flow_stats,309.02,0
2025-11-24 15:24:58,1,0,1,14:8a:9a:90:2e:93,58:7d:a0:b3:4c:67,10.0.0.164,10.0.0.55,2048,6,37061,5222,146,91824,2.667,flow_stats,275485.157,0
2025-11-24 15:24:58,1,0,3,4b:3d:e5:58:55:6c,62:40:15:d8:28:de,10.0.0.52,10.0.0.211,2048,17,40080,5004,1489,1213703,0.754,flow_stats,12871819.624,1
2025-11-24 15:24:58,1,0,1,ef:26:b5:64:ea:8e,5f:1c:b1:b7:b2:ac,10.0.0.194,10.0.0.57,2048,17,40086,5004,1022,766334,1.42,flow_stats,4318453.143,1
2025-11-24 15:24:58,1,0,3,13:59:d5:5a:12:cb,fd:5f:94:13:04:98,10.0.0.146,10.0.0.155,2048,6,36013,443,287,155379,2.203,flow_stats,564126.396,0
2025-11-24 15:24:58,1,0,2,9e:b1:f6:74:2d:e2,9d:bb:d3:85:4f:9b,10.0.0.3,10.0.0.1,2048,17,38066,53,18,7503,0.693,flow_stats,86637.543,0
2025-11-24 15:24:58,1,0,3,88:3f:0a:16:34:97,34:d4:48:00:72:0c,10.0.0.59,10.0.0.110,2048,17,40049,5004,1410,1015144,1.275,flow_stats,6369230.943,1
2025-11-24 15:24:58,1,0,3,ec:52:74:c4:09:4e,97:95:de:bd:8f:d8,10.0.0.198,10.0.0.119,2048,17,40059,5004,1676,1451616,1.048,flow_stats,11078816.693,1
2025-11-24 15:24:58,1,0,3,4a:f3:61:ee:d9:7e,18:f0:e9:70:7e:df,10.0.0.217,10.0.0.99,2048,6,36052,443,319,220487,3.305,flow_stats,533711.32,0
2025-11-24 15:24:58,1,0,2,cd:8f:e6:5c:43:75,33:8a:78:dd:c3:64,10.0.0.38,10.0.0.205,2048,6,37094,5222,209,89211,2.86,flow_stats,249505.458,0
2025-11-24 15:24:58,1,0,1,9e:80:2a:ec:14:c7,95:c7:50:b5:bf:94,10.0.0.222,10.0.0.224,2048,6,35005,80,1819,1004087,4.569,flow_stats,1758170.566,0
2025-11-24 15:24:58,1,0,2,64:ea:66:5d:41:2d,26:84:7c:06:ea:0a,10.0.0.93,10.0.0.178,2048,6,36036,443,297,200918,0.924,flow_stats,1740267.714,0
2025-11-24 15:24:58,1,0,2,3e:b7:aa:9b:cd:1c,2e:bb:ae:29:eb:94,10.0.0.166,10.0.0.52,2048,17,38022,53,13,5814,0.241,flow_stats,193289.707,0
2025-11-24 15:24:58,1,0,1,43:42:e0:fe:b7:41,34:7c:be:63:15:42,10.0.0.129,10.0.0.24,2048,6,36053,443,365,217033,3.058,flow_stats,567812.136,0
2025-11-24 15:24:58,1,0,3,99:75:2b:c7:f1:08,8c:a5:17:48:7f:5a,10.0.0.145,10.0.0.3,2048,6,35016,80,2090,1339527,8.405,flow_stats,1274976.636,0
2025-11-24 15:24:58,1,0,2,88:c9:dd:13:7e:6f,45:f8:64:f2:87:39,10.0.0.86,10.0.0.153,2048,6,35018,80,1954,1164539,7.69,flow_stats,1211529.999,0
2025-11-24 15:24:58,1,0,2,58:39:f2:c8:9e:99,3a:da:04:78:63:5d,10.0.0.139,10.0.0.143,2048,6,36064,443,263,162127,1.642,flow_stats,789895.52,0
2025-11-24 15:24:58,1,0,3,dd:5a:ec:da:d4:2c,5f:fc:7a:94:41:3b,10.0.0.197,10.0.0.30,2048,17,42019,27015,371,262417,1.106,flow_stats,1898621.201,1
2025-11-24 15:24:58,1,0,2,d3:60:23:5d:45:94,38:e9:e7:8b:fb:60,10.0.0.83,10.0.0.5,2048,6,36019,443,282,169068,0.56,flow_stats,2415476.617,0
2025-11-24 15:24:58,1,0,1,24:2c:9c:69:7a:35,08:ce:52:7b:1b:dd,10.0.0.188,10.0.0.197,2048,17,38042,53,6,2376,0.701,flow_stats,27104.637,0
2025-11-24 15:24:58,1,0,2,97:c5:5e:26:31:4a,8f:2f:ce:46:df:88,10.0.0.46,10.0.0.42,2048,6,37018,5222,7,5096,2.224,flow_stats,18335.05,0
2025-11-24 15:24:58,1,0,3,08:52:2e:8a:f8:3f,30:7e:d0:71:7b:eb,10.0.0.157,10.0.0.43,2048,17,42022,27015,652,651631,0.987,flow_stats,5281240.67,1
2025-11-24 15:24:58,1,0,3,45:01:cd:66:9c:a0,2a:38:50:7f:42:d2,10.0.0.203,10.0.0.241,2048,6,36040,443,387,200866,3.939,flow_stats,407960.641,0
2025-11-24 15:24:58,1,0,1,6b:d6:05:e7:44:42,7b:a4:13:4e:76:01,10.0.0.181,10.0.0.232,2048,6,36024,443,324,208251,3.286,flow_stats,506942.872,0
2025-11-24 15:24:58,1,0,2,d0:ec:cb:45:55:e0,11:49:b2:9f:7e:24,10.0.0.102,10.0.0.164,2048,6,36029,443,402,260480,3.514,flow_stats,592963.442,0
2025-11-24 15:24:58,1,0,1,e7:6d:52:39:da:48,2a:1b:fa:75:4f:50,10.0.0.26,10.0.0.152,2048,6,39070,8080,1,577,4.81,flow_stats,959.659,0
2025-11-24 15:24:58,1,0,3,94:48:78:fd:6e:d5,fb:06:9d:51:ad:9f,10.0.0.176,10.0.0.159,2048,6,37054,5222,80,39661,1.645,flow_stats,192932.728,0
2025-11-24 15:24:58,1,0,2,10:bd:6f:e3:e3:78,b9:32:bc:b7:1f:cb,10.0.0.71,10.0.0.49,2048,6,36015,443,207,122985,0.976,flow_stats,1008474.31,0
2025-11-24 15:24:58,1,0,3,44:bc:ce:af:bf:08,22:8d:54:77:76:01,10.0.0.187,10.0.0.47,2048,6,37073,5222,132,81014,1.457,flow_stats,444964.072,0
2025-11-24 15:24:58,1,0,3,0d:62:10:b0:d2:e7,1d:9b:25:42:81:c3,10.0.0.2,10.0.0.85,2048,17,38011,53,6,2403,0.33,flow_stats,58285.776,0
2025-11-24 15:24:58,1,0,2,93:82:cc:f6:48:5c,75:00:99:f0:7b:77,10.0.0.17,10.0.0.65,2048,17,38046,53,10,4518,0.476,flow_stats,75920.639,0
2025-11-24 15:24:58,1,0,3,0e:35:cf:f8:da:f5,32:fd:f5:cb:40:6e,10.0.0.105,10.0.0.238,2048,17,38030,53,6,2351,0.572,flow_stats,32876.042,0
2025-11-24 15:24:58,1,0,3,e5:2d:ff:e4:a1:3c,fe:09:34:ce:d3:12,10.0.0.143,10.0.0.141,2048,6,36000,443,407,218980,1.3,flow_stats,1347694.478,0
2025-11-24 15:24:58,1,0,3,43:02:99:af:0b:5e,30:9f:6b:af:74:21,10.0.0.36,10.0.0.233,2048,6,35059,80,1911,980441,7.255,flow_stats,1081064.811,0
2025-11-24 15:24:58,1,0,2,d0:fd:82:19:c2:fc,6a:b9:9b:81:be:70,10.0.0.66,10.0.0.85,2048,6,39092,8080,7,2649,10.284,flow_stats,2060.735,0
2025-11-24 15:24:58,1,0,3,4b:7e:f8:7f:60:e7,27:5f:33:42:2b:2c,10.0.0.251,10.0.0.13,2048,6,37015,5222,181,113849,3.415,flow_stats,266721.105,0
2025-11-24 15:24:58,1,0,2,36:01:7a:9d:de:c5,e4:6d:76:33:29:d1,10.0.0.183,10.0.0.114,2048,6,39056,8080,6,2414,3.504,flow_stats,5511.544,0
2025-11-24 15:24:58,1,0,2,75:2e:d8:fe:30:a1,d8:1b:b1:e1:1f:bf,10.0.0.34,10.0.0.46,2048,17,40032,5004,1281,995354,1.338,flow_stats,5952637.147,1
2025-11-24 15:24:58,1,0,2,8c:5f:8d:17:cc:5c,91:8b:02:d0:6a:09,10.0.0.201,10.0.0.107,2048,6,37084,5222,139,88972,4.296,flow_stats,165688.372,0
2025-11-24 15:24:58,1,0,2,60:0e:72:46:29:d1,0b:a6:7f:55:f1:2e,10.0.0.244,10.0.0.95,2048,6,39002,8080,5,1776,0.001,flow_stats,14208000.0,0
2025-11-24 15:24:58,1,0,2,f6:fd:41:64:28:58,b7:e3:06:8b:e4:45,10.0.0.184,10.0.0.105,2048,6,36033,443,151,88778,0.473,flow_stats,1502063.703,0
2025-11-24 15:24:58,1,0,1,f2:ec:8e:07:db:7e,7e:a7:de:71:4c:02,10.0.0.107,10.0.0.251,2048,6,36005,443,506,340169,2.593,flow_stats,1049690.921,0
2025-11-24 15:24:58,1,0,3,0b:47:3d:d2:da:ca,f9:18:1e:bf:08:df,10.0.0.9,10.0.0.246,2048,6,35064,80,1862,1135702,4.587,flow_stats,1980827.742,0
2025-11-24 15:24:58,1,0,1,6f:15:92:34:21:f6,2b:c4:18:7d:67:76,10.0.0.16,10.0.0.130,2048,6,39047,8080,7,3138,0.288,flow_stats,87314.755,0
2025-11-24 15:24:58,1,0,2,71:40:c9:fc:04:82,ce:d3:a9:c2:4c:55,10.0.0.95,10.0.0.199,2048,17,38084,53,11,4728,0.367,flow_stats,103101.633,0
2025-11-24 15:24:58,1,0,1,6a:fb:28:ef:1f:b8,d4:bc:1d:88:14:24,10.0.0.214,10.0.0.78,2048,6,37009,5222,183,99014,1.666,flow_stats,475464.659,0
2025-11-24 15:24:58,1,0,2,d6:f6:f3:52:df:b5,c7:05:65:27:4a:a5,10.0.0.171,10.0.0.253,2048,17,41093,8000,1051,883876,0.775,flow_stats,9121793.398,1
2025-11-24 15:24:58,1,0,2,6f:aa:b9:f2:e7:90,b1:41:d5:6d:99:49,10.0.0.51,10.0.0.192,2048,6,37096,5222,158,99371,1.345,flow_stats,591153.04,0
2025-11-24 15:24:58,1,0,2,8c:1d:26:cf:ba:51,0f:49:e0:11:40:22,10.0.0.61,10.0.0.200,2048,6,36082,443,128,87152,3.238,flow_stats,215335.255,0
2025-11-24 15:24:58,1,0,1,60:c2:2b:99:ce:2e,2b:50:ff:8a:54:d8,10.0.0.144,10.0.0.232,2048,6,36064,443,485,276972,0.196,flow_stats,11297071.213,0
2025-11-24 15:24:58,1,0,1,b2:fa:cb:7b:2c:12,29:0d:cf:aa:97:d0,10.0.0.202,10.0.0.25,2048,6,36021,443,475,274452,2.687,flow_stats,817052.912,0
2025-11-24 15:24:58,1,0,1,3e:7b:28:05:7f:40,f2:9d:44:a1:b2:3e,10.0.0.63,10.0.0.186,2048,6,37054,5222,126,78906,4.253,flow_stats,148419.536,0
2025-11-24 15:24:58,1,0,3,a4:08:b8:17:a6:e3,77:f8:cc:29:b2:db,10.0.0.241,10.0.0.239,2048,17,41060,8000,1431,1158694,1.404,flow_stats,6599959.855,1
2025-11-24 15:24:58,1,0,1,bf:d7:b0:b9:29:0f,41:a9:05:ca:df:de,10.0.0.225,10.0.0.234,2048,17,42094,27015,539,431218,0.331,flow_stats,10412891.504,1
2025-11-24 15:24:58,1,0,2,22:82:fc:d7:5b:36,5d:60:cf:13:3e:ca,10.0.0.60,10.0.0.147,2048,6,37076,5222,14,8646,3.97,flow_stats,17421.902,0
2025-11-24 15:24:58,1,0,3,30:46:a5:e5:68:9d,53:af:a6:72:8b:de,10.0.0.161,10.0.0.163,2048,17,38001,53,12,4925,0.519,flow_stats,75974.384,0
2025-11-24 15:24:58,1,0,3,3f:1b:fa:9c:02:dc,b4:00:19:80:46:b3,10.0.0.225,10.0.0.73,2048,6,35100,80,2970,1856077,3.87,flow_stats,3836403.612,0
2025-11-24 15:24:58,1,0,3,08:a7:ab:5c:ab:da,54:f4:5e:c1:c2:4a,10.0.0.54,10.0.0.207,2048,6,37099,5222,77,47278,2.701,flow_stats,140034.681,0
2025-11-24 15:24:58,1,0,3,7f:b6:ca:19:99:85,59:0f:cf:e7:7f:30,10.0.0.119,10.0.0.27,2048,17,41017,8000,947,742350,1.513,flow_stats,3925063.656,1
2025-11-24 15:24:58,1,0,3,f2:66:b1:c1:f5:96,6c:63:d2:8c:8b:fe,10.0.0.14,10.0.0.44,2048,6,36048,443,323,177351,1.648,flow_stats,860973.027,0
2025-11-24 15:24:58,1,0,3,d6:ae:00:f6:63:5f,37:9c:d9:80:8b:66,10.0.0.161,10.0.0.103,2048,6,37085,5222,40,20821,2.914,flow_stats,57162.657,0
2025-11-24 15:24:58,1,0,1,10:4a:55:81:47:ee,72:57:38:14:f1:67,10.0.0.22,10.0.0.44,2048,6,35081,80,1763,1221604,1.522,flow_stats,6422777.46,0
2025-11-24 15:24:58,1,0,2,79:9c:a6:9b:3d:5e,32:48:d0:88:ae:4e,10.0.0.15,10.0.0.107,2048,17,38039,53,6,1931,0.791,flow_stats,19527.564,0
2025-11-24 15:24:58,1,0,1,cf:99:24:02:c5:08,72:55:da:e6:b3:77,10.0.0.241,10.0.0.17,2048,6,35089,80,2525,1371190,4.133,flow_stats,2653988.343,0
2025-11-24 15:24:58,1,0,2,bc:16:22:6f:d2:9a,ff:34:57:80:30:a6,10.0.0.252,10.0.0.162,2048,6,36089,443,217,144739,1.991,flow_stats,581660.816,0
2025-11-24 15:24:58,1,0,1,1e:bf:30:56:00:06,02:a7:c4:9c:0e:bf,10.0.0.220,10.0.0.18,2048,17,38022,53,10,4188,0.756,flow_stats,44330.762,0
2025-11-24 15:24:58,1,0,1,82:6e:d2:46:af:a4,88:4d:33:14:fc:32,10.0.0.190,10.0.0.160,2048,17,41052,8000,1565,1364641,1.883,flow_stats,5797357.246,1
2025-11-24 15:24:58,1,0,1,5f:c8:15:19:dc:16,44:ed:b2:fc:97:a4,10.0.0.66,10.0.0.208,2048,17,42034,27015,499,406465,1.006,flow_stats,3231449.458,1
2025-11-24 15:24:58,1,0,3,da:53:26:8a:b5:f9,e6:78:d1:c1:08:a2,10.0.0.149,10.0.0.30,2048,6,36077,443,336,191204,2.892,flow_stats,528940.776,0
2025-11-24 15:24:58,1,0,1,df:05:4e:0e:28:c3,0c:42:e8:b7:5f:7a,10.0.0.168,10.0.0.230,2048,17,41028,8000,1837,1596451,0.99,flow_stats,12898427.524,1
2025-11-24 15:24:58,1,0,3,7e:99:b3:fe:5b:08,4d:c8:c0:bc:cc:c4,10.0.0.196,10.0.0.44,2048,6,36078,443,392,210205,0.814,flow_stats,2066750.996,0
2025-11-24 15:24:58,1,0,2,23:d1:ff:47:9b:7b,81:4e:d8:c1:25:e5,10.0.0.254,10.0.0.154,2048,6,35061,80,2165,1541369,2.511,flow_stats,4911378.579,0
2025-11-24 15:24:58,1,0,2,9b:ea:83:ea:01:b1,70:25:2d:12:b2:6c,10.0.0.173,10.0.0.200,2048,6,36094,443,382,214716,1.636,flow_stats,1049682.21,0
2025-11-24 15:24:58,1,0,1,fb:f5:92:7f:27:36,00:0f:19:05:8c:00,10.0.0.78,10.0.0.114,2048,6,36048,443,122,80919,3.385,flow_stats,191267.8,0
2025-11-24 15:24:58,1,0,1,9f:2b:c2:86:70:66,ad:7a:44:90:eb:5f,10.0.0.228,10.0.0.94,2048,17,41085,8000,1187,1275633,1.201,flow_stats,8495963.634,1
2025-11-24 15:24:58,1,0,2,36:d6:f2:11:8e:df,d8:22:21:2c:86:b7,10.0.0.122,10.0.0.103,2048,17,38064,53,14,5557,0.429,flow_stats,103707.933,0
2025-11-24 15:24:58,1,0,1,c8:9b:f5:59:25:7e,51:d4:a7:8f:ac:05,10.0.0.50,10.0.0.52,2048,6,35087,80,1863,1231539,7.756,flow_stats,1270235.885,0
2025-11-24 15:24:58,1,0,2,b3:cc:a9:0e:3b:85,5b:87:13:37:de:b0,10.0.0.187,10.0.0.202,2048,6,39040,8080,2,741,2.682,flow_stats,2209.94,0
2025-11-24 15:24:58,1,0,2,2b:44:a0:3c:7a:9c,3b:5d:bf:48:c6:d6,10.0.0.153,10.0.0.36,2048,6,37073,5222,140,80243,1.345,flow_stats,477230.929,0
2025-11-24 15:24:58,1,0,2,54:c7:5f:3b:9d:a1,10:8b:d3:2c:fe:79,10.0.0.96,10.0.0.116,2048,6,35038,80,2025,973934,4.712,flow_stats,1653599.653,0
2025-11-24 15:24:58,1,0,3,84:e1:ad:10:e0:90,16:fc:33:e2:61:42,10.0.0.119,10.0.0.153,2048,6,39070,8080,1,453,13.401,flow_stats,270.425,0
2025-11-24 15:24:58,1,0,3,fe:8b:f2:4d:2e:eb,3d:57:94:75:bc:c7,10.0.0.109,10.0.0.129,2048,6,39084,8080,3,973,10.361,flow_stats,751.247,0
2025-11-24 15:24:58,1,0,1,de:c2:5d:d0:22:6f,43:d1:f3:11:e2:e1,10.0.0.228,10.0.0.117,2048,6,37056,5222,118,61402,3.667,flow_stats,133969.417,0
2025-11-24 15:24:58,1,0,3,ca:94:33:cb:8a:b4,14:c5:49:a5:61:42,10.0.0.197,10.0.0.33,2048,17,42028,27015,657,522956,1.104,flow_stats,3791005.345,1
2025-11-24 15:24:58,1,0,1,d4:40:21:1e:94:10,27:a5:f5:fe:09:ca,10.0.0.35,10.0.0.182,2048,17,42078,27015,592,491340,0.527,flow_stats,7461987.938,1
2025-11-24 15:24:58,1,0,3,1b:68:49:fd:45:72,4f:9a:9f:03:f8:66,10.0.0.30,10.0.0.18,2048,6,36000,443,385,225229,0.551,flow_stats,3267689.419,0
2025-11-24 15:24:58,1,0,2,37:5c:3a:0e:aa:2d,33:4f:c6:32:44:0d,10.0.0.167,10.0.0.212,2048,17,42062,27015,597,430430,0.507,flow_stats,6795018.445,1
2025-11-24 15:24:58,1,0,3,0b:14:7e:9c:aa:fa,c9:50:09:b1:b4:b5,10.0.0.161,10.0.0.78,2048,6,36030,443,235,123613,1.23,flow_stats,803969.495,0
2025-11-24 15:24:58,1,0,2,2b:4a:4e:fd:d3:c4,79:e1:55:6b:b0:1b,10.0.0.165,10.0.0.68,2048,17,38096,53,14,5061,0.8,flow_stats,50593.132,0
2025-11-24 15:24:58,1,0,1,c1:35:3f:59:9c:fa,30:b2:90:8a:32:18,10.0.0.44,10.0.0.82,2048,6,39096,8080,11,3808,6.69,flow_stats,4553.602,0
2025-11-24 15:24:58,1,0,3,9f:9a:4a:e7:fa:7f,a6:a2:85:1a:91:5a,10.0.0.165,10.0.0.64,2048,17,40015,5004,1264,1112594,0.615,flow_stats,14484092.718,1
2025-11-24 15:24:58,1,0,2,41:75:45:4f:1e:81,2d:8e:8e:f9:8e:6c,10.0.0.188,10.0.0.34,2048,17,42095,27015,456,314877,1.165,flow_stats,2161875.164,1
2025-11-24 15:24:58,1,0,3,2d:39:d3:d8:bb:b2,61:a4:b0:0c:9c:56,10.0.0.253,10.0.0.90,2048,6,36078,443,281,166357,1.853,flow_stats,718217.721,0
2025-11-24 15:24:58,1,0,3,0b:5f:34:90:89:40,e0:04:77:2e:4d:07,10.0.0.127,10.0.0.56,2048,17,40043,5004,1518,1111030,0.554,flow_stats,16044247.832,1
2025-11-24 15:24:58,1,0,1,56:6a:fa:7f:2a:48,ce:f2:77:1e:fc:81,10.0.0.106,10.0.0.80,2048,6,39094,8080,4,1555,12.397,flow_stats,1003.452,0
2025-11-24 15:24:58,1,0,3,eb:b5:08:5e:40:21,1f:89:18:3e:c8:81,10.0.0.214,10.0.0.136,2048,6,35015,80,1940,997106,5.987,flow_stats,1332292.533,0
2025-11-24 15:24:58,1,0,1,f2:db:ab:0a:5a:87,27:57:04:b4:f2:00,10.0.0.126,10.0.0.224,2048,17,41031,8000,1552,1812821,1.343,flow_stats,10796745.399,1
2025-11-24 15:24:58,1,0,2,57:01:42:97:31:3c,b7:03:a2:09:d0:d4,10.0.0.26,10.0.0.188,2048,6,36092,443,108,55222,1.263,flow_stats,349791.188,0
2025-11-24 15:24:58,1,0,3,75:8e:00:da:b2:b6,e7:54:0d:31:0a:8c,10.0.0.50,10.0.0.45,2048,17,41020,8000,1450,1332367,0.992,flow_stats,10744238.956,1
2025-11-24 15:24:58,1,0,1,46:64:28:e3:20:94,c7:25:ad:7c:8b:d7,10.0.0.225,10.0.0.203,2048,6,39062,8080,5,2202,13.876,flow_stats,1269.569,0
2025-11-24 15:24:58,1,0,1,a0:ac:3d:80:62:88,cc:4c:7b:9f:8b:14,10.0.0.219,10.0.0.8,2048,17,38021,53,7,3098,0.586,flow_stats,42319.712,0
2025-11-24 15:24:58,1,0,3,e5:47:ce:d2:42:46,b0:09:2f:fb:f2:c4,10.0.0.237,10.0.0.13,2048,17,41020,8000,1280,1369610,1.884,flow_stats,5814457.999,1
